"name","ttime","heading","connected.barges","birthday","origin","destination","link1tt","link2tt","link3tt","link4tt","id"
"37463",7.5,90,11,65,"10","74",0,0,0,0,"2352"
"56886",3.5,90,11,112,"28","74",0,0,0,0,"2403"
"76336",3,90,9,162,"5","74",0,0,0,0,"2808"
"91854",4.5,90,14,207,"22","74",0,0,0,0,"273"
"95716",5.5,90,15,210,"19","62",0,0,0,0,"903"
"130722",4,90,5,304,"6","74",0,0,0,0,"2647"
"138558",5.5,90,15,325,"17","62",0,0,0,0,"2354"
"138560",4.5,90,15,329,"9","74",0,0,0,0,"1550"
"157980",5.5,90,6,372,"28","74",0,0,0,0,"1217"
"219989",3,90,15,535,"19","74",0,0,0,0,"2406"
"231549",5,90,15,567,"10","68",0,0,0,0,"526"
"239311",7.5,90,15,581,"2","74",0,0,0,0,"276"
"250942",2.5,90,15,615,"28","74",0,0,0,0,"1221"
"258661",3,90,13,631,"9","74",0,0,0,0,"2185"
"270284",2.5,90,15,662,"12","74",0,0,0,0,"2279"
"285732",3,90,13,709,"29","62",0,0,0,0,"617"
"293478",3.5,90,15,723,"16","74",0,0,0,0,"2864"
"328325",5,90,15,819,"3","74",0,0,0,0,"1459"
"355454",2.5,90,13,883,"20","74",0,0,0,0,"2410"
"382428",3,90,15,951,"18","74",0,0,0,0,"1223"
"417391",3,90,15,1048,"10","74",0,0,0,0,"2412"
"444533",3,90,15,1110,"20","74",0,0,0,0,"296"
"467731",7.5,90,10,1172,"7","62",0,0,0,0,"626"
"475533",6.5,90,15,1190,"29","74",0,0,0,0,"1228"
"491169",3.5,90,15,1237,"19","48",0,0,0,0,"2067"
"510676",3,90,15,1284,"22","74",0,0,0,0,"2876"
"518408",5.5,90,15,1302,"9","74",0,0,0,0,"485"
"522304",5.5,90,4,1310,"14","74",0,0,0,0,"2721"
"529967",3,90,15,1335,"6","68",0,0,0,0,"298"
"541540",3,90,9,1360,"6","74",0,0,0,0,"371"
"576434",6,90,15,1455,"15","55",0,0,0,0,"2723"
"584112",7,90,13,1479,"11","74",0,0,0,0,"2308"
"603432",11,90,15,1526,"29","74",0,0,0,0,"1235"
"622788",2.5,90,15,1574,"3","68",0,0,0,0,"2819"
"642147",2.5,90,15,1621,"11","55",0,0,0,0,"2042"
"642149",3.5,90,15,1624,"8","74",0,0,0,0,"1237"
"649827",3,90,15,1647,"19","74",0,0,0,0,"2878"
"688712",2.5,90,15,1744,"14","74",0,0,0,0,"2361"
"696438",3,90,10,1765,"14","57",0,0,0,0,"2652"
"742960",3,90,15,1889,"29","59",0,0,0,0,"2824"
"754542",3,90,15,1910,"8","48",0,0,0,0,"2414"
"773964",4.5,90,6,1960,"2","70",0,0,0,0,"2113"
"781767",5,90,15,1983,"11","74",0,0,0,0,"1557"
"781769",3,90,15,1986,"29","74",0,0,0,0,"2585"
"801001",4.5,90,13,2033,"11","74",0,0,0,0,"302"
"808720",5.5,90,10,2054,"9","73",0,0,0,0,"2886"
"827919",6,90,15,2102,"8","39",0,0,0,0,"2069"
"839581",5,90,12,2131,"29","74",0,0,0,0,"2420"
"843509",8.5,90,15,2149,"4","74",0,0,0,0,"1469"
"855166",5,90,15,2175,"25","74",0,0,0,0,"1242"
"874509",5.5,90,15,2222,"27","71",0,0,0,0,"1964"
"893883",4,90,15,2272,"2","74",0,0,0,0,"2658"
"986939",3,90,15,2519,"6","71",0,0,0,0,"2189"
"994715",5.5,90,15,2532,"17","74",0,0,0,0,"2332"
"1107122",4,90,15,2825,"26","74",0,0,0,0,"2339"
"1126676",4,90,10,2872,"11","48",0,0,0,0,"2835"
"1134397",4.5,90,15,2895,"29","74",0,0,0,0,"2735"
"1142194",4,90,14,2916,"28","74",0,0,0,0,"2431"
"1173218",3,90,13,2992,"11","74",0,0,0,0,"1619"
"1188548",4,90,4,3039,"24","61",0,0,0,0,"2888"
"1196339",2.5,90,15,3051,"10","58",0,0,0,0,"306"
"1200191",4.5,90,15,3063,"16","74",0,0,0,0,"1480"
"1219559",3.5,90,15,3111,"11","74",0,0,0,0,"2662"
"1227439",4.5,90,15,3137,"9","74",0,0,0,0,"642"
"1254484",3.5,90,15,3208,"11","74",0,0,0,0,"1258"
"1266042",2.5,90,12,3234,"5","74",0,0,0,0,"2739"
"1281519",3.5,90,15,3278,"26","71",0,0,0,0,"2212"
"1300760",4,90,15,3328,"27","38",0,0,0,0,"2350"
"1312343",4.5,90,11,3353,"27","74",0,0,0,0,"2666"
"1327941",3,90,10,3397,"19","74",0,0,0,0,"2343"
"1339630",3.5,90,15,3423,"18","74",0,0,0,0,"537"
"1359016",3,90,11,3473,"22","61",0,0,0,0,"2368"
"1366730",3.5,90,15,3497,"4","71",0,0,0,0,"1981"
"1378352",2.5,90,4,3520,"28","61",0,0,0,0,"2902"
"1386055",3,90,15,3541,"10","74",0,0,0,0,"1264"
"1413347",3,90,15,3617,"7","71",0,0,0,0,"511"
"1421133",4,90,15,3639,"10","74",0,0,0,0,"2904"
"1432650",3,90,15,3665,"3","68",0,0,0,0,"289"
"1440379",4,90,10,3686,"29","74",0,0,0,0,"540"
"1467389",4,90,15,3759,"17","74",0,0,0,0,"2438"
"1478989",5.5,90,15,3783,"9","62",0,0,0,0,"2370"
"1498285",2.5,90,15,3830,"11","74",0,0,0,0,"1621"
"1525399",2.5,90,15,3901,"9","74",0,0,0,0,"2741"
"1525400",3.5,90,15,3903,"23","48",0,0,0,0,"2850"
"1533160",3,90,15,3925,"11","74",0,0,0,0,"315"
"1579783",2.5,90,15,4048,"7","74",0,0,0,0,"770"
"1591473",2.5,90,9,4072,"18","62",0,0,0,0,"933"
"1606927",7,90,15,4116,"9","74",0,0,0,0,"1561"
"1606929",4.5,90,15,4119,"29","74",0,0,0,0,"828"
"1626287",4,90,15,4167,"24","58",0,0,0,0,"2915"
"1645651",2.5,90,15,4214,"9","74",0,0,0,0,"1627"
