"name","ttime","heading","connected.barges","birthday","origin","destination","link1tt","link2tt","link3tt","link4tt","id"
"1021834",4,90,15,2608,"56","71",0,0,0,0,"1979"
"1021835",4.5,90,15,2609,"38","73",0,0,0,0,"1251"
"1068323",5,90,6,2724,"36","74",0,0,0,0,"768"
"1087818",4.5,90,12,2774,"37","74",0,0,0,0,"2660"
"1087819",5,90,15,2778,"32","74",0,0,0,0,"2429"
"1099410",7.5,90,15,2800,"49","74",0,0,0,0,"1476"
"1107122",5.5,90,15,2825,"26","74",0,0,0,0,"2339"
"1134397",6.5,90,15,2895,"29","74",0,0,0,0,"2735"
"1142194",5.5,90,14,2916,"28","74",0,0,0,0,"2431"
"1173218",4.5,90,13,2992,"11","74",0,0,0,0,"1619"
"1200191",8.5,90,15,3063,"16","74",0,0,0,0,"1480"
"1207929",9.5,90,15,3089,"37","74",0,0,0,0,"2890"
"1219559",6.5,90,15,3111,"11","74",0,0,0,0,"2662"
"1227439",6,90,15,3137,"9","74",0,0,0,0,"642"
"1246793",7,90,15,3180,"30","67",0,0,0,0,"2837"
"1254484",4,90,15,3208,"11","74",0,0,0,0,"1258"
"1266042",4,90,12,3234,"5","74",0,0,0,0,"2739"
"1273783",4.5,90,15,3255,"32","69",0,0,0,0,"2895"
"1281519",4.5,90,15,3278,"26","71",0,0,0,0,"2212"
"1308486",4,90,15,3349,"38","74",0,0,0,0,"385"
"1312343",5.5,90,11,3353,"27","74",0,0,0,0,"2666"
"1327941",4,90,10,3397,"19","74",0,0,0,0,"2343"
"1339630",5,90,15,3423,"18","74",0,0,0,0,"537"
"1366730",7,90,15,3497,"4","71",0,0,0,0,"1981"
"1386055",4,90,15,3541,"10","74",0,0,0,0,"1264"
"1413347",4.5,90,15,3617,"7","71",0,0,0,0,"511"
"1421133",5.5,90,15,3639,"10","74",0,0,0,0,"2904"
"1432650",4.5,90,15,3665,"3","68",0,0,0,0,"289"
"1440379",5.5,90,10,3686,"29","74",0,0,0,0,"540"
"1440381",5.5,90,15,3689,"37","74",0,0,0,0,"1268"
"1467389",5.5,90,15,3759,"17","74",0,0,0,0,"2438"
"1486744",4,90,15,3809,"40","74",0,0,0,0,"2907"
"1498285",7.5,90,15,3830,"11","74",0,0,0,0,"1621"
"1498288",9,90,9,3834,"38","74",0,0,0,0,"1274"
"1525399",4,90,15,3901,"9","74",0,0,0,0,"2741"
"1533160",4.5,90,15,3925,"11","74",0,0,0,0,"315"
"1544803",9,90,9,3951,"38","66",0,0,0,0,"2441"
"1544805",5.5,90,15,3954,"38","74",0,0,0,0,"2911"
"1572034",8,90,15,4022,"48","74",0,0,0,0,"394"
"1579783",4,90,15,4048,"7","74",0,0,0,0,"770"
"1583704",6,90,5,4051,"37","71",0,0,0,0,"1967"
"1606925",6,90,15,4113,"56","69",0,0,0,0,"2449"
"1606927",8.5,90,15,4116,"9","74",0,0,0,0,"1561"
"1606929",7.5,90,15,4119,"29","74",0,0,0,0,"828"
"1645651",4.5,90,15,4214,"9","74",0,0,0,0,"1627"
