"name","ttime","heading","connected.barges","birthday","origin","destination","link1tt","link2tt","link3tt","link4tt","id"
"37464",1,270,15,65,"37","9",0,0,0,0,"356"
"146328",1,270,15,346,"74","28",0,0,0,0,"2648"
"363150",1,270,15,904,"74","3",0,0,0,0,"1460"
"394040",1,270,10,987,"74","10",0,0,0,0,"2411"
"502915",1,270,15,1263,"48","28",0,0,0,0,"2068"
"506765",1,270,15,1276,"74","13",0,0,0,0,"1231"
"572568",1,270,15,1441,"74","18",0,0,0,0,"486"
"626669",1,270,10,1589,"74","8",0,0,0,0,"1236"
"676942",1,270,6,1717,"74","23",0,0,0,0,"2822"
"684825",1,270,15,1731,"74","4",0,0,0,0,"450"
"739059",1,270,15,1874,"62","13",0,0,0,0,"2366"
"742961",1,270,15,1889,"74","23",0,0,0,0,"2657"
"762334",1,270,15,1935,"74","18",0,0,0,0,"452"
"820287",1,270,15,2082,"74","25",0,0,0,0,"1560"
"839583",1,270,15,2138,"62","24",0,0,0,0,"2235"
"1006420",1,270,15,2567,"71","28",0,0,0,0,"2190"
"1037313",1,270,15,2640,"74","12",0,0,0,0,"288"
"1235206",1,270,15,3156,"74","11",0,0,0,0,"1257"
"1382178",1,270,15,3536,"61","12",0,0,0,0,"2369"
"1405591",1,270,15,3592,"72","7",0,0,0,0,"313"
"1440380",1,270,15,3686,"37","12",0,0,0,0,"1208"
"1498286",1,270,15,3830,"37","14",0,0,0,0,"1214"
"1575927",1,270,15,4030,"74","24",0,0,0,0,"2914"
