FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,OBJECTID,Shape_Leng,RiverMile,Distance
0,46,143481,8842260,Tug,40.44396333,-80.01205,2014-08-01 23:08:56.707,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.14,1,0.014501179,1,0.00438179
1,47,143481,8842260,Tug,40.44577833,-80.00295,2014-08-03 02:33:56.857,24,8,"River Salvage Co., Allegheny River Dock, PA",0.47,1,0.014501179,1,0.01361143
2,48,143481,8842260,Tug,40.44446667,-80.02496,2014-08-03 03:02:36.237,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00083199
3,49,143481,8842260,Tug,40.44454333,-80.02651,2014-08-03 03:30:17.550,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00125834
4,50,143481,8842260,Tug,40.44463333,-80.02650667,2014-08-03 04:00:57.090,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00117206
5,51,143481,8842260,Tug,40.44461167,-80.02651,2014-08-03 04:30:57.377,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00119363
6,52,143481,8842260,Tug,40.44463667,-80.02646,2014-08-03 05:01:57.683,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00115387
7,53,143481,8842260,Tug,40.44489667,-80.02613667,2014-08-03 05:37:18.060,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00080363
8,54,143481,8842260,Tug,40.44454167,-80.02342667,2014-08-03 06:00:36.507,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.1,1,0.014501179,1,0.00026743
9,55,143481,8842260,Tug,40.44479833,-80.02584333,2014-08-03 06:50:16.590,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00080232
10,56,143481,8842260,Tug,40.444215,-80.02421167,2014-08-03 07:04:18.073,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00082939
11,100,143481,8842260,Tug,40.43844,-80.01002167,2014-08-05 05:00:17.073,24,8,"Penn Lincoln Pkwy, Monongahela River, PA",0.05,1,0.014501179,1,0.00723876
12,101,143481,8842260,Tug,40.43581667,-80.00274333,2014-08-06 23:30:42.843,24,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.12,1,0.014501179,1,0.01488251
13,102,143481,8842260,Tug,40.44484,-80.00658833,2014-08-07 15:13:03.467,24,8,NOAA River Gage (PTTP1),0.36,1,0.014501179,1,0.00985407
14,128,143481,8842260,Tug,40.44605167,-80.0021,2014-08-08 23:48:51.617,24,8,"River Salvage Co., Allegheny River Dock, PA",0.43,1,0.014501179,1,0.014503
15,129,143481,8842260,Tug,40.44484167,-80.02284667,2014-08-09 00:00:51.740,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.13,1,0.014501179,1,0.0002033
16,130,143481,8842260,Tug,40.44461167,-80.026495,2014-08-09 00:30:10.740,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00118881
17,131,143481,8842260,Tug,40.44473833,-80.02652,2014-08-09 01:00:11.163,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00107693
18,132,143481,8842260,Tug,40.44463333,-80.02651167,2014-08-09 01:30:51.320,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00117366
19,133,143481,8842260,Tug,40.44461833,-80.02650333,2014-08-09 02:00:11.397,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00118518
20,134,143481,8842260,Tug,40.445555,-80.02648333,2014-08-09 02:30:11.630,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.1,1,0.014501179,1,0.00029193
21,228,143481,8842260,Tug,40.443565,-80.023005,2014-08-12 07:02:33.067,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00105639
22,229,143481,8842260,Tug,40.43652833,-80.00478833,2014-08-14 03:42:12.610,24,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.05,1,0.014501179,1,0.01273508
23,230,143481,8842260,Tug,40.44356,-80.02302833,2014-08-14 04:00:13.250,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00106863
24,231,143481,8842260,Tug,40.44348667,-80.02305167,2014-08-14 04:30:33.157,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00114557
25,232,143481,8842260,Tug,40.44601833,-80.00167167,2014-08-15 05:07:01.517,24,8,"River Salvage Co., Allegheny River Dock, PA",0.42,1,0.014501179,1,0.0149092
26,233,143481,8842260,Tug,40.44461167,-80.024875,2014-08-15 05:31:22.377,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.05,1,0.014501179,1,0.00066735
27,234,143481,8842260,Tug,40.44440667,-80.02651833,2014-08-15 06:04:41.917,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00139041
28,235,143481,8842260,Tug,40.4446,-80.02662667,2014-08-15 07:18:02.747,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00124224
29,236,143481,8842260,Tug,40.44458667,-80.02656333,2014-08-15 07:50:21.870,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00123447
30,237,143481,8842260,Tug,40.44444167,-80.02485333,2014-08-15 08:00:43.103,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00082133
31,238,143481,8842260,Tug,40.44425667,-80.02308333,2014-08-15 08:30:42.510,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.11,1,0.014501179,1,0.00042674
32,239,143481,8842260,Tug,40.44523667,-80.02582667,2014-08-15 09:00:03.057,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.08,1,0.014501179,1,0.00038194
33,240,143481,8842260,Tug,40.444755,-80.02578167,2014-08-15 09:31:42.620,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00082349
34,330,143481,8842260,Tug,40.43805,-80.00908,2014-08-19 07:05:36.563,24,8,"Penn Lincoln Pkwy, Monongahela River, PA",0.1,1,0.014501179,1,0.00824413
35,736,365871064,8992627,Tanker,40.43856167,-80.01021833,2014-08-13 16:43:37.300,1,0,"Penn Lincoln Pkwy, Monongahela River, PA",0.04,1,0.014501179,1,0.00700753
36,811,366856070,8976504,Vessel,40.43966833,-80.01273667,2014-08-06 22:34:28.687,22,10,"Penn Lincoln Pkwy, Monongahela River, PA",0.08,1,0.014501179,1,0.004311
37,1031,366962960,100523550,WIG,40.44096333,-80.01508833,2014-08-03 22:30:55.723,48,12,NOAA River Gage (PTTP1),0.09,1,0.014501179,1,0.00172034
38,1032,366962960,100523550,WIG,40.43851,-80.01012833,2014-08-04 16:43:56.070,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.05,1,0.014501179,1,0.00711119
39,1099,366962960,100523550,WIG,40.44256333,-80.01798,2014-08-11 12:01:35.963,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.14,1,0.014501179,1,0.00038727
40,1100,366962960,100523550,WIG,40.43795167,-80.008885,2014-08-12 03:50:36.567,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.11,1,0.014501179,1,0.00846184
41,1152,366962960,100523550,WIG,40.441235,-80.015415,2014-08-13 07:33:16.473,48,12,NOAA River Gage (PTTP1),0.09,1,0.014501179,1,0.00131074
42,1153,366962960,100523550,WIG,40.436275,-80.00424667,2014-08-14 00:36:16.233,48,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.07,1,0.014501179,1,0.01333267
43,1264,366962960,100523550,WIG,40.43932333,-80.01163833,2014-08-19 10:00:15.440,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0,1,0.014501179,1,0.00540238
44,1265,366962960,100523550,WIG,40.43805833,-80.00921667,2014-08-20 16:41:48.000,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.1,1,0.014501179,1,0.00812334
45,1483,366962990,100529829,Vessel,40.447375,-80.02855,2014-08-11 16:01:39.447,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.25,1,0.014501179,1,0.00011947
46,1484,366962990,100529829,Vessel,40.44196833,-80.01795167,2014-08-11 16:30:19.447,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.00094148
47,1485,366962990,100529829,Vessel,40.44476,-80.02495333,2014-08-11 17:00:39.227,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.05,1,0.014501179,1,0.00055213
48,1486,366962990,100529829,Vessel,40.44145667,-80.01695333,2014-08-11 17:30:19.553,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.15,1,0.014501179,1,0.00110456
49,1487,366962990,100529829,Vessel,40.43949,-80.01206,2014-08-12 08:12:16.067,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.05,1,0.014501179,1,0.00496045
50,1588,366963040,0,Vessel,40.44543167,-80.02560833,2014-08-04 20:31:18.097,44,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.09,1,0.014501179,1,0.00012704
51,1589,366963040,0,Vessel,40.44474667,-80.02563,2014-08-04 21:01:18.883,44,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00078256
52,1590,366963040,0,Vessel,40.44465667,-80.02487667,2014-08-04 21:30:19.373,44,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.05,1,0.014501179,1,0.00062528
53,1591,366963040,0,Vessel,40.44466,-80.02487833,2014-08-04 22:00:59.100,44,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.05,1,0.014501179,1,0.00062266
54,1594,366963040,0,Vessel,40.44760833,-80.02921167,2014-08-04 23:30:49.237,44,12,OHIO MM 1,0,1,0.014501179,1,0.00006399
55,1777,366967450,100608537,Vessel,40.44619667,-80.02627333,2014-08-09 19:02:48.363,38,13,"Tri-River Marine, Dock and Fleet Mooring, PA",0.14,1,0.014501179,1,0.00038319
56,1778,366967450,100608537,Vessel,40.438705,-80.00981667,2014-08-10 15:52:28.203,38,13,"Penn Lincoln Pkwy, Monongahela River, PA",0.05,1,0.014501179,1,0.00727634
57,1779,366967450,100608537,Vessel,40.44435333,-80.02144833,2014-08-10 16:00:07.983,38,13,"Carnegie Science Center, Pittsburgh, PA",0.14,1,0.014501179,1,0.00019106
58,2156,366989280,8836625,Vessel,40.43902333,-80.01078,2014-08-08 08:01:58.157,46,12,"Penn Lincoln Pkwy, Monongahela River, PA",0,1,0.014501179,1,0.00628617
59,3066,367105910,3,Vessel,40.446705,-80.027965,2014-08-18 21:30:24.953,38,10,"Tri-River Marine, Dock and Fleet Mooring, PA",0.2,1,0.014501179,1,0.0001001
60,4464,367320510,0,Vessel,40.44179833,-80.01687167,2014-08-09 14:30:01.643,50,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.13,1,0.014501179,1,0.00075479
61,4465,367320510,0,Vessel,40.43995333,-80.01422333,2014-08-09 15:00:59.973,50,12,NOAA River Gage (PTTP1),0.1,1,0.014501179,1,0.00304853
62,4466,367320510,0,Vessel,40.44423833,-80.024035,2014-08-09 15:32:20.207,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00075044
63,4467,367320510,0,Vessel,40.44109167,-80.01623333,2014-08-09 16:00:40.567,50,12,NOAA River Gage (PTTP1),0.13,1,0.014501179,1,0.00125346
64,4468,367320510,0,Vessel,40.43643167,-80.00409167,2014-08-10 09:56:20.190,50,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.06,1,0.014501179,1,0.01340109
65,4469,367320510,0,Vessel,40.43956,-80.01210833,2014-08-10 10:01:01.613,50,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.06,1,0.014501179,1,0.00488077
66,4893,367320710,100507147,Tug,40.43815333,-80.01011167,2014-08-05 12:00:01.257,42,13,"Penn Lincoln Pkwy, Monongahela River, PA",0.06,1,0.014501179,1,0.00732313
67,4936,367320740,572171,Tug,40.44631667,-80.02650833,2014-08-01 17:30:22.983,42,13,"Tri-River Marine, Dock and Fleet Mooring, PA",0.15,1,0.014501179,1,0.00040699
68,4937,367320740,572171,Tug,40.43838,-80.01031667,2014-08-02 16:01:21.933,42,13,"Penn Lincoln Pkwy, Monongahela River, PA",0.04,1,0.014501179,1,0.00702568
69,5033,367320740,572171,Tug,40.43735667,-80.00663667,2014-08-11 21:44:21.707,42,13,"City of Pittsburgh, Point Mooring and Wharf, PA",0.1,1,0.014501179,1,0.01071294
70,5034,367320740,572171,Tug,40.44090167,-80.01588167,2014-08-11 22:00:22.583,42,13,NOAA River Gage (PTTP1),0.12,1,0.014501179,1,0.00145794
71,5035,367320740,572171,Tug,40.44145,-80.01746167,2014-08-11 22:30:23.287,42,13,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.0012745
72,5139,367320740,572171,Tug,40.44417667,-80.02207167,2014-08-20 00:31:22.000,42,13,"Tri-River Marine, Dock and Fleet Mooring, PA",0.15,1,0.014501179,1,0.00017684
73,5377,367320750,0,Tug,40.44418167,-80.02099667,2014-08-04 19:01:53.797,25,9,"Carnegie Science Center, Pittsburgh, PA",0.13,1,0.014501179,1,0.00017392
74,5378,367320750,0,Tug,40.43731833,-80.00690333,2014-08-06 20:44:13.070,25,9,"Gateway Clipper, Station Square Dock, PA",0.1,1,0.014501179,1,0.01049591
75,5379,367320750,0,Tug,40.44670667,-80.027595,2014-08-06 21:02:13.697,25,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0.19,1,0.014501179,1,0.00011129
76,5483,367320750,0,Tug,40.44151833,-80.01713667,2014-08-10 15:03:21.923,25,9,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.15,1,0.014501179,1,0.00110519
77,5484,367320750,0,Tug,40.44160833,-80.01706,2014-08-10 16:12:55.030,25,9,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.14,1,0.014501179,1,0.0009953
78,5485,367320750,0,Tug,40.4408,-80.015365,2014-08-10 16:31:01.157,25,9,NOAA River Gage (PTTP1),0.1,1,0.014501179,1,0.00171512
79,5486,367320750,0,Tug,40.44463333,-80.02652,2014-08-10 17:33:20.843,25,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00117635
80,5487,367320750,0,Tug,40.44463833,-80.02651333,2014-08-10 18:00:20.830,25,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00116947
81,5488,367320750,0,Tug,40.44464167,-80.02651833,2014-08-10 19:01:01.580,25,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00116791
82,5592,367320750,0,Tug,40.44014833,-80.01506,2014-08-29 15:59:14.000,25,9,NOAA River Gage (PTTP1),0.11,1,0.014501179,1,0.00243455
83,5593,367320750,0,Tug,40.44677167,-80.02874667,2014-08-29 17:05:43.000,25,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0.22,1,0.014501179,1,0.00048889
84,5712,367320890,0,Vessel,40.43651833,-80.00395667,2014-08-07 09:25:56.003,46,10,"City of Pittsburgh, Point Mooring and Wharf, PA",0.06,1,0.014501179,1,0.01348475
85,5713,367320890,0,Vessel,40.438685,-80.01009667,2014-08-07 09:30:55.500,46,10,"Penn Lincoln Pkwy, Monongahela River, PA",0.04,1,0.014501179,1,0.00704553
86,5714,367320890,0,Vessel,40.44015833,-80.01498,2014-08-07 10:00:15.930,46,10,NOAA River Gage (PTTP1),0.11,1,0.014501179,1,0.00246156
87,5715,367320890,0,Vessel,40.440765,-80.01547,2014-08-07 10:30:16.273,46,10,NOAA River Gage (PTTP1),0.11,1,0.014501179,1,0.00170386
88,5716,367320890,0,Vessel,40.44013833,-80.014995,2014-08-07 11:00:37.003,46,10,NOAA River Gage (PTTP1),0.11,1,0.014501179,1,0.00247244
89,5849,367320890,0,Vessel,40.44635,-80.026595,2014-08-15 22:01:07.133,46,10,"Tri-River Marine, Dock and Fleet Mooring, PA",0.15,1,0.014501179,1,0.00038524
90,5850,367320890,0,Vessel,40.441015,-80.01595,2014-08-15 22:32:25.527,46,10,NOAA River Gage (PTTP1),0.12,1,0.014501179,1,0.00133586
91,5851,367320890,0,Vessel,40.44324833,-80.02088333,2014-08-15 23:00:45.463,46,10,"Carnegie Science Center, Pittsburgh, PA",0.16,1,0.014501179,1,0.00067327
92,5852,367320890,0,Vessel,40.43884333,-80.01048,2014-08-16 18:46:55.877,46,10,"Penn Lincoln Pkwy, Monongahela River, PA",0,1,0.014501179,1,0.00663599
93,6120,367321010,100254269,Tug,40.44612667,-80.02625167,2014-08-15 09:00:04.887,41,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0.13,1,0.014501179,1,0.00032389
94,6121,367321010,100254269,Tug,40.44146,-80.01754333,2014-08-15 09:30:25.057,41,9,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.00129132
95,6122,367321010,100254269,Tug,40.444915,-80.026235,2014-08-15 10:00:23.417,41,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00081793
96,6123,367321010,100254269,Tug,40.44151167,-80.017485,2014-08-15 10:30:45.267,41,9,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.00122362
97,6124,367321010,100254269,Tug,40.44044667,-80.014915,2014-08-15 11:00:45.197,41,9,NOAA River Gage (PTTP1),0.1,1,0.014501179,1,0.00224426
98,6125,367321010,100254269,Tug,40.43869,-80.01036667,2014-08-16 08:22:54.650,41,9,"Penn Lincoln Pkwy, Monongahela River, PA",0.03,1,0.014501179,1,0.00681347
99,6126,367321010,100254269,Tug,40.445015,-80.02356333,2014-08-16 08:31:13.900,41,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0.11,1,0.014501179,1,0.00013672
100,6358,367333820,0,Vessel,40.440325,-80.01368333,2014-08-01 16:17:02.297,25,7,NOAA River Gage (PTTP1),0.07,1,0.014501179,1,0.0031619
101,6360,367333820,0,Vessel,40.44512,-80.02509,2014-08-01 17:06:42.710,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.07,1,0.014501179,1,0.00025528
102,6454,367397760,100662749,Vessel,40.43612833,-80.00363333,2014-08-16 07:08:31.493,50,14,"City of Pittsburgh, Point Mooring and Wharf, PA",0.08,1,0.014501179,1,0.01394639
103,7089,367411050,27527000,Vessel,40.43774833,-80.00875667,2014-08-12 04:19:07.050,26,10,"Penn Lincoln Pkwy, Monongahela River, PA",0.12,1,0.014501179,1,0.00867768
104,7498,367441020,0,Vessel,40.44797167,-80.02921333,2014-08-02 08:00:43.120,20,7,OHIO MM 1,0,1,0.014501179,1,0.0002342
105,7499,367441020,0,Vessel,40.43823,-80.00915667,2014-08-02 22:31:02.890,20,7,"Penn Lincoln Pkwy, Monongahela River, PA",0.09,1,0.014501179,1,0.00808579
106,7536,367441020,0,Vessel,40.44010333,-80.01377333,2014-08-03 18:30:03.750,20,7,NOAA River Gage (PTTP1),0.09,1,0.014501179,1,0.00324184
107,7537,367441020,0,Vessel,40.43629,-80.00390167,2014-08-04 04:22:31.293,20,7,"City of Pittsburgh, Point Mooring and Wharf, PA",0.07,1,0.014501179,1,0.01363415
108,7538,367441020,0,Vessel,40.44544833,-80.02475,2014-08-04 04:31:02.740,20,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.1,1,0.014501179,1,0.00016502
109,7611,367441020,0,Vessel,40.44253167,-80.01782,2014-08-06 08:30:43.020,20,7,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.13,1,0.014501179,1,0.00036574
110,7612,367441020,0,Vessel,40.43489,-80.00006833,2014-08-06 23:27:22.430,20,7,"Liberty Bridge, Monongahela River, PA",0.2,1,0.014501179,1,0.01769629
111,7613,367441020,0,Vessel,40.43893833,-80.01056,2014-08-06 23:32:23.127,20,7,"Penn Lincoln Pkwy, Monongahela River, PA",0,1,0.014501179,1,0.00651805
112,7669,367441020,0,Vessel,40.44289833,-80.018575,2014-08-08 05:00:51.887,20,7,"Carnegie Science Center, Pittsburgh, PA",0.15,1,0.014501179,1,0.00026162
113,7670,367441020,0,Vessel,40.43834833,-80.01009833,2014-08-08 18:28:56.320,20,7,"Penn Lincoln Pkwy, Monongahela River, PA",0.05,1,0.014501179,1,0.00722454
114,7671,367441020,0,Vessel,40.44268167,-80.01808,2014-08-08 18:33:36.680,20,7,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.14,1,0.014501179,1,0.00030741
115,7735,367441020,0,Vessel,40.444895,-80.026275,2014-08-10 04:00:21.330,20,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00084974
116,7736,367441020,0,Vessel,40.44475167,-80.02550333,2014-08-10 04:30:59.783,20,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00073705
117,7737,367441020,0,Vessel,40.43613833,-80.003595,2014-08-10 05:46:59.533,20,7,"City of Pittsburgh, Point Mooring and Wharf, PA",0.08,1,0.014501179,1,0.01397628
118,7738,367441020,0,Vessel,40.44480833,-80.02547333,2014-08-10 06:01:20.877,20,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00067375
119,7739,367441020,0,Vessel,40.43624167,-80.00392167,2014-08-10 23:26:00.200,20,7,"City of Pittsburgh, Point Mooring and Wharf, PA",0.07,1,0.014501179,1,0.01363777
120,7740,367441020,0,Vessel,40.43987333,-80.01284167,2014-08-10 23:30:00.187,20,7,"Penn Lincoln Pkwy, Monongahela River, PA",0.09,1,0.014501179,1,0.00410267
121,7784,367441020,0,Vessel,40.44308833,-80.01888833,2014-08-12 01:31:01.427,20,7,"Carnegie Science Center, Pittsburgh, PA",0.13,1,0.014501179,1,0.00018259
122,7785,367441020,0,Vessel,40.44154833,-80.01732167,2014-08-12 02:01:40.737,20,7,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.15,1,0.014501179,1,0.00113634
123,7786,367441020,0,Vessel,40.443545,-80.01647,2014-08-12 15:15:41.220,20,7,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0,1,0.014501179,1,0.00102821
124,7884,367441020,0,Vessel,40.44138667,-80.01643333,2014-08-14 20:11:22.977,20,7,NOAA River Gage (PTTP1),0.14,1,0.014501179,1,0.0010035
125,7885,367441020,0,Vessel,40.43881,-80.01051833,2014-08-15 07:53:14.167,20,7,"Penn Lincoln Pkwy, Monongahela River, PA",0,1,0.014501179,1,0.00662115
126,7886,367441020,0,Vessel,40.44493667,-80.02271333,2014-08-15 08:01:14.683,20,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.14,1,0.014501179,1,0.00033617
127,7994,367441020,0,Vessel,40.44534833,-80.00429833,2014-08-17 22:01:02.993,20,7,NOAA River Gage (PTTP1),0.46,1,0.014501179,1,0.01219844
128,7995,367441020,0,Vessel,40.44514833,-80.00526,2014-08-18 11:41:04.130,20,7,NOAA River Gage (PTTP1),0.42,1,0.014501179,1,0.01121723
129,7996,367441020,0,Vessel,40.44320333,-80.01634333,2014-08-18 12:01:03.803,20,7,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0,1,0.014501179,1,0.00074549
130,7997,367441020,0,Vessel,40.44539,-80.00471167,2014-08-18 21:07:24.157,20,7,NOAA River Gage (PTTP1),0.45,1,0.014501179,1,0.011809
131,7998,367441020,0,Vessel,40.44680333,-80.02699667,2014-08-18 21:32:02.827,20,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.18,1,0.014501179,1,0.00053048
132,8112,367441020,0,Vessel,40.44173833,-80.0169,2014-08-23 03:31:23.000,20,7,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.13,1,0.014501179,1,0.00082072
133,8510,367475080,0,Vessel,40.43556,-80.00221167,2014-08-30 16:30:59.270,25,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.15,1,0.014501179,1,0.01547288
134,8511,367475080,0,Vessel,40.43851167,-80.01158667,2014-08-30 17:36:09.643,25,8,"Penn Lincoln Pkwy, Monongahela River, PA",0,1,0.014501179,1,0.00593356
135,8924,367539160,0,Vessel,40.442455,-80.017845,2014-08-05 10:01:23.590,51,24,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.14,1,0.014501179,1,0.00044638
136,8925,367539160,0,Vessel,40.435925,-80.00284167,2014-08-06 22:46:24.477,51,24,"City of Pittsburgh, Point Mooring and Wharf, PA",0.11,1,0.014501179,1,0.01474674
137,8926,367539160,0,Vessel,40.44080833,-80.01582167,2014-08-06 23:00:04.597,51,24,NOAA River Gage (PTTP1),0.12,1,0.014501179,1,0.00156045
138,8927,367539160,0,Vessel,40.44377833,-80.02348,2014-08-06 23:34:24.067,51,24,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00100731
139,8928,367539160,0,Vessel,40.44333167,-80.02069833,2014-08-07 00:38:23.623,51,24,"Carnegie Science Center, Pittsburgh, PA",0.15,1,0.014501179,1,0.00053481
140,9115,367543840,0,WIG,40.44437333,-80.02139833,2014-08-07 10:01:12.540,33,8,"Carnegie Science Center, Pittsburgh, PA",0.14,1,0.014501179,1,0.00022609
141,9116,367543840,0,WIG,40.4359,-80.00344167,2014-08-08 11:14:12.810,33,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.1,1,0.014501179,1,0.01422018
142,9117,367543840,0,WIG,40.44429167,-80.024275,2014-08-08 11:34:13.903,33,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00077719
143,9118,367543840,0,WIG,40.44037333,-80.01423167,2014-08-08 12:00:53.620,33,8,NOAA River Gage (PTTP1),0.08,1,0.014501179,1,0.00272646
144,9119,367543840,0,WIG,40.43874833,-80.010335,2014-08-09 02:45:12.677,33,8,"Penn Lincoln Pkwy, Monongahela River, PA",0.03,1,0.014501179,1,0.00680928
145,9120,367543840,0,WIG,40.447635,-80.02928167,2014-08-09 03:00:13.647,33,8,OHIO MM 1,0,1,0.014501179,1,0.00008177
146,9598,367553630,0,Vessel,40.44540833,-80.02402667,2014-08-01 02:32:58.407,0,0,"Tri-River Marine, Dock and Fleet Mooring, PA",0.11,1,0.014501179,1,0.00035998
147,9599,367553630,0,Vessel,40.44650333,-80.00038,2014-08-01 16:55:17.540,0,0,"River Salvage Co., Allegheny River Dock, PA",0.35,1,0.014501179,1,0.01628131
148,9600,367553630,0,Vessel,40.443595,-80.01189667,2014-08-01 17:01:57.433,0,0,NOAA River Gage (PTTP1),0.13,1,0.014501179,1,0.00440585
149,9601,367553630,0,Vessel,40.43786833,-80.00813833,2014-08-01 18:41:16.943,0,0,"Gateway Clipper, Station Square Dock, PA",0.14,1,0.014501179,1,0.00914893
150,9684,367553630,0,Vessel,40.44622333,-80.02627833,2014-08-12 19:00:38.550,0,0,"Tri-River Marine, Dock and Fleet Mooring, PA",0.14,1,0.014501179,1,0.00040682
151,9685,367553630,0,Vessel,40.435475,-80.001815,2014-08-12 22:26:58.610,0,0,"City of Pittsburgh, Point Mooring and Wharf, PA",0.16,1,0.014501179,1,0.01586699
152,9686,367553630,0,Vessel,40.43865,-80.01027333,2014-08-12 22:30:59.080,0,0,"Penn Lincoln Pkwy, Monongahela River, PA",0.04,1,0.014501179,1,0.00691373
