FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,OBJECTID,Shape_Leng,RiverMile,Distance
0,0,143481,8842260,Tug,40.44601667,-80.00197667,2014-05-01 01:54:04.420,24,8,"Conrail RR Bridge, Pittsburgh, PA - 117U",0.29,1,0.014501179,1,0.01461341
1,1,143481,8842260,Tug,40.4437,-80.01665667,2014-05-01 02:00:26.097,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.06,1,0.014501179,1,0.00111487
2,60,143481,8842260,Tug,40.44392333,-80.01114167,2014-05-02 08:30:15.970,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.18,1,0.014501179,1,0.00522405
3,61,143481,8842260,Tug,40.44368667,-80.01233333,2014-05-04 02:16:08.313,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.13,1,0.014501179,1,0.004019
4,62,143481,8842260,Tug,40.44403,-80.02339667,2014-05-04 02:31:06.827,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00074221
5,63,143481,8842260,Tug,40.44432167,-80.02412667,2014-05-04 03:00:18.113,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00070104
6,64,143481,8842260,Tug,40.44430667,-80.02404333,2014-05-04 03:30:37.807,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00068841
7,144,143481,8842260,Tug,40.44382667,-80.02376333,2014-05-05 20:31:56.687,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00105274
8,145,143481,8842260,Tug,40.444605,-80.02653833,2014-05-05 22:27:56.057,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00120907
9,146,143481,8842260,Tug,40.44447,-80.024245,2014-05-05 22:30:16.370,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.06,1,0.014501179,1,0.00059869
10,147,143481,8842260,Tug,40.44387333,-80.02372667,2014-05-05 23:00:59.537,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00099676
11,148,143481,8842260,Tug,40.44380333,-80.02377833,2014-05-05 23:32:16.497,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00107967
12,149,143481,8842260,Tug,40.44384167,-80.02377167,2014-05-06 00:00:36.910,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00104122
13,150,143481,8842260,Tug,40.44377833,-80.023795,2014-05-06 00:30:57.887,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.0011087
14,151,143481,8842260,Tug,40.44385667,-80.02377833,2014-05-06 01:01:17.800,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00102916
15,152,143481,8842260,Tug,40.443865,-80.023795,2014-05-06 01:30:17.523,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00102664
16,153,143481,8842260,Tug,40.44379833,-80.02366833,2014-05-06 02:01:37.627,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00104899
17,154,143481,8842260,Tug,40.44386667,-80.02373167,2014-05-06 02:34:57.857,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00100468
18,155,143481,8842260,Tug,40.44381833,-80.02373667,2014-05-06 03:01:57.347,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00105205
19,156,143481,8842260,Tug,40.44386833,-80.02377167,2014-05-06 03:31:56.977,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00101598
20,157,143481,8842260,Tug,40.44382333,-80.02382833,2014-05-06 04:00:17.250,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00107682
21,158,143481,8842260,Tug,40.44386667,-80.023755,2014-05-06 04:35:17.603,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00101219
22,159,143481,8842260,Tug,40.44322667,-80.02058,2014-05-06 05:01:17.717,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.22,1,0.014501179,1,0.00059613
23,160,143481,8842260,Tug,40.440705,-80.01415333,2014-05-07 00:30:35.967,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.18,1,0.014501179,1,0.00255754
24,194,143481,8842260,Tug,40.43658333,-80.006375,2014-05-07 17:41:13.673,24,8,"Gateway Clipper, Station Square Dock, PA",0,1,0.014501179,1,0.01131832
25,195,143481,8842260,Tug,40.43894667,-80.010695,2014-05-09 17:09:59.150,24,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.19,1,0.014501179,1,0.00639885
26,197,143481,8842260,Tug,40.44437,-80.008715,2014-05-09 18:01:00.783,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.3,1,0.014501179,1,0.00767821
27,198,143481,8842260,Tug,40.44603333,-80.00163833,2014-05-11 13:44:18.967,24,8,"Conrail RR Bridge, Pittsburgh, PA - 117U",0.28,1,0.014501179,1,0.01494521
28,199,143481,8842260,Tug,40.441315,-80.01702667,2014-05-11 14:00:40.133,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.00126229
29,200,143481,8842260,Tug,40.44340333,-80.02334167,2014-05-11 14:30:19.547,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00131782
30,201,143481,8842260,Tug,40.44212833,-80.01792333,2014-05-11 15:01:18.947,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.15,1,0.014501179,1,0.00078087
31,232,143481,8842260,Tug,40.44594167,-80.00194,2014-05-13 06:26:24.800,24,8,"Conrail RR Bridge, Pittsburgh, PA - 117U",0.29,1,0.014501179,1,0.01463026
32,233,143481,8842260,Tug,40.44369833,-80.01211,2014-05-13 06:30:24.820,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.14,1,0.014501179,1,0.00423381
33,234,143481,8842260,Tug,40.44448167,-80.02652667,2014-05-13 07:01:05.357,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00132208
34,235,143481,8842260,Tug,40.444655,-80.02649333,2014-05-13 07:31:25.193,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00114724
35,236,143481,8842260,Tug,40.444655,-80.0265,2014-05-13 08:00:16.530,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00114939
36,237,143481,8842260,Tug,40.44459,-80.026525,2014-05-13 08:33:56.243,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00121898
37,238,143481,8842260,Tug,40.44454333,-80.02654167,2014-05-13 09:00:35.060,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00126853
38,239,143481,8842260,Tug,40.44453667,-80.02645833,2014-05-13 09:31:34.817,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00124801
39,286,143481,8842260,Tug,40.43624167,-80.00386167,2014-05-16 07:09:28.720,24,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.07,1,0.014501179,1,0.01369147
40,316,143481,8842260,Tug,40.43708667,-80.00613667,2014-05-19 02:23:25.153,24,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.08,1,0.014501179,1,0.01128115
41,317,143481,8842260,Tug,40.44331833,-80.019105,2014-05-19 02:30:45.137,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.17,1,0.014501179,1,0.00003457
42,318,143481,8842260,Tug,40.44359667,-80.024215,2014-05-19 03:02:04.637,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00141588
43,348,143481,8842260,Tug,40.44680333,-80.027475,2014-05-19 22:31:03.507,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.19,1,0.014501179,1,0.00025898
44,399,143481,8842260,Tug,40.44385167,-80.024125,2014-05-21 03:12:55.587,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00114549
45,400,143481,8842260,Tug,40.44400667,-80.01152,2014-05-21 03:30:15.493,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.17,1,0.014501179,1,0.00489263
46,401,143481,8842260,Tug,40.44354667,-80.01658333,2014-05-22 01:24:33.113,24,8,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.06,1,0.014501179,1,0.00099331
47,402,143481,8842260,Tug,40.44436,-80.02387,2014-05-22 01:31:33.537,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.08,1,0.014501179,1,0.00058213
48,403,143481,8842260,Tug,40.44405,-80.02243667,2014-05-22 02:00:13.677,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.14,1,0.014501179,1,0.00041426
49,404,143481,8842260,Tug,40.44478,-80.025825,2014-05-22 02:30:53.660,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00081377
50,405,143481,8842260,Tug,40.444835,-80.02642333,2014-05-22 03:01:11.990,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00095429
51,406,143481,8842260,Tug,40.44475167,-80.02645667,2014-05-22 03:30:33.473,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00104392
52,407,143481,8842260,Tug,40.44478,-80.026485,2014-05-22 04:01:33.613,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00102622
53,408,143481,8842260,Tug,40.44489,-80.02648833,2014-05-22 04:30:13.410,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00092314
54,409,143481,8842260,Tug,40.44479667,-80.02643167,2014-05-22 05:01:13.583,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00099327
55,410,143481,8842260,Tug,40.44479167,-80.02513167,2014-05-22 05:30:53.583,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.05,1,0.014501179,1,0.00057955
56,486,143481,8842260,Tug,40.443335,-80.01952833,2014-05-23 22:02:49.167,24,8,"Carnegie Science Center, Pittsburgh, PA",0.13,1,0.014501179,1,0.00015505
57,487,143481,8842260,Tug,40.43556,-80.00195667,2014-05-24 23:34:26.477,24,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.16,1,0.014501179,1,0.01570249
58,523,143481,8842260,Tug,40.444515,-80.0248,2014-05-25 22:00:05.050,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00073473
59,524,143481,8842260,Tug,40.44431167,-80.02416,2014-05-25 22:34:04.847,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00072123
60,525,143481,8842260,Tug,40.44418,-80.02390333,2014-05-25 23:04:25.143,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00076328
61,526,143481,8842260,Tug,40.44413333,-80.02327,2014-05-25 23:30:05.363,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.1,1,0.014501179,1,0.0006036
62,527,143481,8842260,Tug,40.444165,-80.02326833,2014-05-26 00:01:05.533,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.1,1,0.014501179,1,0.00057308
63,528,143481,8842260,Tug,40.44489667,-80.02577333,2014-05-26 00:30:05.113,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00068668
64,529,143481,8842260,Tug,40.44408333,-80.02391,2014-05-26 01:01:04.720,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00085695
65,530,143481,8842260,Tug,40.44473333,-80.02583333,2014-05-26 01:37:44.607,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00086064
66,531,143481,8842260,Tug,40.44478667,-80.02594333,2014-05-26 02:01:04.607,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00084554
67,532,143481,8842260,Tug,40.44476167,-80.02590667,2014-05-26 02:31:25.480,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00085741
68,533,143481,8842260,Tug,40.44474,-80.02590833,2014-05-26 03:01:44.340,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00087846
69,534,143481,8842260,Tug,40.44478833,-80.02589667,2014-05-26 03:31:04.217,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00082895
70,535,143481,8842260,Tug,40.44483,-80.02593333,2014-05-26 04:00:24.560,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.0008013
71,536,143481,8842260,Tug,40.444845,-80.02595667,2014-05-26 04:31:05.183,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00079461
72,537,143481,8842260,Tug,40.44479833,-80.0259,2014-05-26 05:00:45.230,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00082056
73,538,143481,8842260,Tug,40.444825,-80.02597333,2014-05-26 05:30:05.043,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00081891
74,539,143481,8842260,Tug,40.44477667,-80.02591833,2014-05-26 06:00:04.370,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00084697
75,540,143481,8842260,Tug,40.44472,-80.02591,2014-05-26 06:30:24.263,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00089794
76,541,143481,8842260,Tug,40.44479167,-80.02595667,2014-05-26 07:00:44.013,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.0008451
77,542,143481,8842260,Tug,40.444745,-80.02591,2014-05-26 07:30:03.590,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00087427
78,543,143481,8842260,Tug,40.444795,-80.02594,2014-05-26 08:00:24.997,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00083659
79,544,143481,8842260,Tug,40.44476,-80.02584,2014-05-26 08:30:44.793,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00083753
80,545,143481,8842260,Tug,40.444755,-80.02591167,2014-05-26 09:00:04.043,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00086534
81,546,143481,8842260,Tug,40.44478,-80.025915,2014-05-26 09:30:04.810,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00084274
82,547,143481,8842260,Tug,40.444775,-80.02591167,2014-05-26 10:00:24.013,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.0008464
83,548,143481,8842260,Tug,40.44479667,-80.02595167,2014-05-26 10:30:23.787,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00083876
84,549,143481,8842260,Tug,40.44472333,-80.0258,2014-05-26 11:00:04.240,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00085938
85,550,143481,8842260,Tug,40.44478,-80.02591833,2014-05-26 11:30:23.427,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00084381
86,551,143481,8842260,Tug,40.44478,-80.02589167,2014-05-26 12:00:23.817,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00083523
87,552,143481,8842260,Tug,40.44475,-80.02589833,2014-05-26 12:30:23.863,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00086578
88,553,143481,8842260,Tug,40.44474833,-80.02586667,2014-05-26 13:02:23.567,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00085717
89,554,143481,8842260,Tug,40.44475167,-80.02592,2014-05-26 13:32:21.910,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00087117
90,555,143481,8842260,Tug,40.44498333,-80.02604167,2014-05-26 14:00:03.583,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00069101
91,556,143481,8842260,Tug,40.44475667,-80.02472833,2014-05-26 14:44:42.333,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.06,1,0.014501179,1,0.00048286
92,557,143481,8842260,Tug,40.44507167,-80.02537667,2014-05-26 15:01:22.817,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.07,1,0.014501179,1,0.00039331
93,558,143481,8842260,Tug,40.44329667,-80.02014667,2014-05-26 15:30:23.990,24,8,"Carnegie Science Center, Pittsburgh, PA",0.14,1,0.014501179,1,0.00039038
94,620,143481,8842260,Tug,40.44362,-80.02294333,2014-05-27 22:31:39.840,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00098446
95,621,143481,8842260,Tug,40.443745,-80.02323667,2014-05-27 23:00:40.430,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00096054
96,622,143481,8842260,Tug,40.44378667,-80.02422667,2014-05-27 23:32:40.413,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00123975
97,623,143481,8842260,Tug,40.444215,-80.024745,2014-05-28 00:03:00.053,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00100106
98,624,143481,8842260,Tug,40.44646,-80.00028833,2014-05-29 16:06:16.227,24,8,"River Salvage Co., Allegheny River Dock, PA",0.35,1,0.014501179,1,0.01635898
99,625,143481,8842260,Tug,40.44429667,-80.02407,2014-05-29 16:32:36.557,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00070647
100,626,143481,8842260,Tug,40.44355667,-80.02286167,2014-05-29 17:02:16.570,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00101814
101,627,143481,8842260,Tug,40.44450667,-80.024465,2014-05-29 17:30:56.837,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.06,1,0.014501179,1,0.00063479
102,628,143481,8842260,Tug,40.44464167,-80.02641833,2014-05-29 18:00:16.117,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00113572
103,629,143481,8842260,Tug,40.44465833,-80.02640167,2014-05-29 18:31:55.773,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00111459
104,630,143481,8842260,Tug,40.44457667,-80.02656,2014-05-29 19:05:56.133,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00124287
105,631,143481,8842260,Tug,40.44462833,-80.026435,2014-05-29 19:30:15.493,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00115372
106,632,143481,8842260,Tug,40.44459167,-80.02644833,2014-05-29 20:04:55.117,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00119272
107,634,143481,8842260,Tug,40.44457333,-80.02656833,2014-05-29 21:00:35.113,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00124871
108,635,143481,8842260,Tug,40.4446,-80.02649,2014-05-29 21:31:14.580,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00119825
109,636,143481,8842260,Tug,40.444595,-80.02649,2014-05-29 22:00:15.127,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00120298
110,637,143481,8842260,Tug,40.44463333,-80.02648667,2014-05-29 22:30:56.253,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00116562
111,638,143481,8842260,Tug,40.44451833,-80.02645333,2014-05-29 23:00:55.737,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00126377
112,639,143481,8842260,Tug,40.444435,-80.026455,2014-05-29 23:31:16.940,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.0013432
113,640,143481,8842260,Tug,40.44460833,-80.02649833,2014-05-30 00:00:56.050,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00119304
114,697,143481,8842260,Tug,40.444885,-80.02539,2014-05-31 21:31:11.657,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.06,1,0.014501179,1,0.00057434
115,698,143481,8842260,Tug,40.44487333,-80.02581333,2014-05-31 22:08:10.157,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00072165
116,699,143481,8842260,Tug,40.44487,-80.02581333,2014-05-31 22:30:51.580,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.0007248
117,700,143481,8842260,Tug,40.44493,-80.025885,2014-05-31 23:01:30.750,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00069107
118,701,143481,8842260,Tug,40.44484833,-80.02575167,2014-05-31 23:42:11.173,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00072547
119,731,365871064,8992627,Tanker,40.43617833,-80.00358333,2014-05-13 21:31:50.983,1,0,"City of Pittsburgh, Point Mooring and Wharf, PA",0.08,1,0.014501179,1,0.01396905
120,732,365871064,8992627,Tanker,40.44064333,-80.013955,2014-05-18 15:40:42.487,1,0,"Penn Lincoln Pkwy, Monongahela River, PA",0.16,1,0.014501179,1,0.00275062
121,1042,366962960,100523550,WIG,40.44105333,-80.01702167,2014-05-29 21:02:53.660,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.17,1,0.014501179,1,0.00150843
122,1043,366962960,100523550,WIG,40.43604667,-80.00316333,2014-05-30 07:14:32.603,48,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.1,1,0.014501179,1,0.01440421
123,1177,366962990,100529829,Vessel,40.43617333,-80.00382833,2014-05-06 18:03:35.163,48,12,"Gateway Clipper, Station Square Dock, PA",0.14,1,0.014501179,1,0.01375184
124,1178,366962990,100529829,Vessel,40.44025667,-80.01493167,2014-05-06 18:32:35.543,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.2,1,0.014501179,1,0.00239841
125,1179,366962990,100529829,Vessel,40.444005,-80.02372,2014-05-06 19:00:36.753,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00086995
126,1180,366962990,100529829,Vessel,40.44182333,-80.01729833,2014-05-06 19:30:35.793,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.14,1,0.014501179,1,0.00086846
127,1181,366962990,100529829,Vessel,40.44393833,-80.02376667,2014-05-06 20:01:35.820,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.0009481
128,1182,366962990,100529829,Vessel,40.44027,-80.01496333,2014-05-06 20:39:56.067,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.2,1,0.014501179,1,0.00237124
129,1326,366962990,100529829,Vessel,40.44548333,-80.024285,2014-05-24 11:00:21.870,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.11,1,0.014501179,1,0.00034783
130,1327,366962990,100529829,Vessel,40.43617667,-80.00373167,2014-05-24 11:31:02.000,48,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.08,1,0.014501179,1,0.01383681
131,1328,366962990,100529829,Vessel,40.43777833,-80.00826833,2014-05-25 04:38:00.773,48,12,"Gateway Clipper, Station Square Dock, PA",0.14,1,0.014501179,1,0.00908061
132,1329,366962990,100529829,Vessel,40.43995333,-80.01437667,2014-05-25 05:10:20.070,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.16,1,0.014501179,1,0.00295557
133,1330,366962990,100529829,Vessel,40.44076667,-80.01547667,2014-05-25 05:30:00.647,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.17,1,0.014501179,1,0.00169978
134,1331,366962990,100529829,Vessel,40.440235,-80.01503667,2014-05-25 06:00:00.443,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00236741
135,1332,366962990,100529829,Vessel,40.44022833,-80.01509333,2014-05-25 06:30:00.383,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00234802
136,1333,366962990,100529829,Vessel,40.44018833,-80.01508167,2014-05-25 07:00:40.710,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.0023891
137,1334,366962990,100529829,Vessel,40.44020333,-80.01506833,2014-05-25 07:30:40.170,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00238146
138,1335,366962990,100529829,Vessel,40.44035,-80.01475333,2014-05-25 08:00:19.027,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.18,1,0.014501179,1,0.0024141
139,1406,366962990,100529829,Vessel,40.44146167,-80.01755333,2014-05-30 22:00:47.617,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.00129295
140,1407,366962990,100529829,Vessel,40.44197833,-80.01881667,2014-05-30 22:30:07.943,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.19,1,0.014501179,1,0.00121044
141,1408,366962990,100529829,Vessel,40.44104833,-80.01706,2014-05-30 23:03:27.897,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.17,1,0.014501179,1,0.0015255
142,1409,366962990,100529829,Vessel,40.44494333,-80.02568167,2014-05-30 23:31:07.733,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.06,1,0.014501179,1,0.000613
143,1410,366962990,100529829,Vessel,40.44492333,-80.025805,2014-05-31 00:00:47.967,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00067163
144,1411,366962990,100529829,Vessel,40.44146333,-80.01718333,2014-05-31 00:30:06.780,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.15,1,0.014501179,1,0.00117228
145,1412,366962990,100529829,Vessel,40.43810667,-80.00966833,2014-05-31 18:50:45.190,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.08,1,0.014501179,1,0.00771655
146,1413,366962990,100529829,Vessel,40.44009667,-80.014945,2014-05-31 19:00:25.563,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00253242
147,1414,366962990,100529829,Vessel,40.44010833,-80.01493167,2014-05-31 19:32:04.597,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00252834
148,1415,366962990,100529829,Vessel,40.44011,-80.01492833,2014-05-31 20:00:45.283,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.18,1,0.014501179,1,0.00252843
149,1416,366962990,100529829,Vessel,40.44011333,-80.014975,2014-05-31 20:30:45.453,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.00250381
150,1417,366962990,100529829,Vessel,40.44008333,-80.01499667,2014-05-31 21:00:44.360,48,12,"Penn Lincoln Pkwy, Monongahela River, PA",0.19,1,0.014501179,1,0.0025208
