FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,OBJECTID,Shape_Leng,RiverMile,Distance
34,161,143481,8842260,Tug,40.44414,-80.02062,2014-06-13 03:00:25.133,24,8,"Carnegie Science Center, Pittsburgh, PA",0.12,1,0.014501179,1,0.00025571
35,162,143481,8842260,Tug,40.44588167,-80.00239667,2014-06-14 00:45:42.777,24,8,"River Salvage Co., Allegheny River Dock, PA",0.45,1,0.014501179,1,0.01417297
36,218,143481,8842260,Tug,40.44490667,-80.02585833,2014-06-17 09:00:44.193,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00070457
37,219,143481,8842260,Tug,40.44364167,-80.02330833,2014-06-17 09:30:04.680,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00108143
38,220,143481,8842260,Tug,40.445065,-80.00528167,2014-06-17 10:00:23.590,24,8,NOAA River Gage (PTTP1),0.42,1,0.014501179,1,0.01117564
39,221,143481,8842260,Tug,40.44601833,-80.001965,2014-06-17 19:08:17.227,24,8,"River Salvage Co., Allegheny River Dock, PA",0.43,1,0.014501179,1,0.01462512
40,222,143481,8842260,Tug,40.44489333,-80.02577333,2014-06-17 19:31:45.943,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00068984
41,223,143481,8842260,Tug,40.43529667,-80.00156333,2014-06-19 01:46:29.147,24,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.18,1,0.014501179,1,0.01617112
42,224,143481,8842260,Tug,40.44329667,-80.02109167,2014-06-19 02:01:18.593,24,8,"Carnegie Science Center, Pittsburgh, PA",0.17,1,0.014501179,1,0.00069456
43,225,143481,8842260,Tug,40.44356167,-80.02300333,2014-06-19 02:31:34.727,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.001059
44,226,143481,8842260,Tug,40.44383333,-80.023785,2014-06-19 03:00:56.327,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00105341
45,227,143481,8842260,Tug,40.44457333,-80.02420667,2014-06-19 03:30:14.917,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.07,1,0.014501179,1,0.00048852
46,228,143481,8842260,Tug,40.443545,-80.02316167,2014-06-19 04:01:36.077,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00112575
47,229,143481,8842260,Tug,40.44471167,-80.02641167,2014-06-19 04:31:16.200,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00106731
48,230,143481,8842260,Tug,40.44467167,-80.02638333,2014-06-19 05:00:35.430,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00109605
49,231,143481,8842260,Tug,40.44476833,-80.02641,2014-06-19 05:30:36.427,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00101312
50,232,143481,8842260,Tug,40.44480833,-80.02644667,2014-06-19 06:01:16.193,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00098706
51,233,143481,8842260,Tug,40.4447,-80.02644,2014-06-19 06:30:16.737,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00108747
52,234,143481,8842260,Tug,40.43534333,-80.00155333,2014-06-20 02:11:24.567,24,8,"City of Pittsburgh, Point Mooring and Wharf, PA",0.18,1,0.014501179,1,0.01615987
53,235,143481,8842260,Tug,40.4445,-80.02404667,2014-06-20 02:31:43.230,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.07,1,0.014501179,1,0.00050645
