"name","ttime","heading","connected.barges","birthday","origin","destination","link1tt","link2tt","link3tt","link4tt","id"
"1388247",2.5,90,15,3557,"13","74",0,0,0,0,"458"
"1411348",4.5,90,15,3617,"7","71",0,0,0,0,"435"
"1419164",3.5,90,7,3639,"10","74",0,0,0,0,"2467"
"1430706",3.5,90,8,3665,"7","74",0,0,0,0,"268"
"1438475",3.5,90,15,3686,"11","62",0,0,0,0,"1833"
"1457789",3.5,90,15,3736,"11","48",0,0,0,0,"2421"
"1465552",3.5,90,15,3759,"17","74",0,0,0,0,"2083"
"1469423",4,90,15,3762,"19","56",0,0,0,0,"335"
"1477113",2.5,90,12,3783,"9","62",0,0,0,0,"2024"
"1496484",4,90,9,3830,"11","74",0,0,0,0,"1379"
"1523698",3,90,15,3901,"9","74",0,0,0,0,"2331"
"1523700",4,90,13,3906,"12","61",0,0,0,0,"2030"
"1577889",7,90,15,4048,"7","74",0,0,0,0,"658"
"1581770",4.5,90,11,4051,"13","74",0,0,0,0,"1103"
"1589449",6.5,90,12,4072,"18","62",0,0,0,0,"800"
"1604988",3.5,90,6,4116,"9","74",0,0,0,0,"1327"
"1604990",4.5,90,15,4119,"29","74",0,0,0,0,"710"
"1616601",2.5,90,15,4145,"11","74",0,0,0,0,"2203"
"1624348",6.5,90,15,4167,"24","58",0,0,0,0,"2477"
"1643758",4,90,15,4214,"9","74",0,0,0,0,"1385"
"1663133",5.5,90,15,4261,"29","74",0,0,0,0,"2481"
