"name","ttime","heading","connected.barges","birthday","origin","destination","link1tt","link2tt","link3tt","link4tt","id"
"1187559",4,90,15,3039,"24","61",0,0,0,0,"2453"
"1195325",6.5,90,15,3051,"10","58",0,0,0,0,"260"
"1199242",7,90,15,3063,"16","74",0,0,0,0,"1264"
"1206971",6,90,15,3089,"37","74",0,0,0,0,"2455"
"1218621",5,90,15,3111,"11","74",0,0,0,0,"2263"
"1226391",3,90,11,3137,"9","74",0,0,0,0,"542"
"1245710",4,90,15,3180,"30","67",0,0,0,0,"2409"
"1253412",3,90,6,3208,"11","74",0,0,0,0,"1083"
"1264915",5.5,90,15,3234,"5","74",0,0,0,0,"2329"
"1272631",4.5,90,10,3255,"32","69",0,0,0,0,"2459"
"1280412",6.5,90,15,3278,"26","71",0,0,0,0,"1879"
"1311385",3.5,90,15,3353,"27","74",0,0,0,0,"2267"
"1326809",4,90,15,3397,"19","74",0,0,0,0,"2000"
"1365461",8,90,12,3497,"4","71",0,0,0,0,"1680"
"1377178",6.5,90,15,3520,"28","61",0,0,0,0,"2465"
"1384966",4,90,15,3541,"10","74",0,0,0,0,"1089"
"1388763",4,90,15,3557,"13","74",0,0,0,0,"458"
"1412104",4,90,14,3617,"7","71",0,0,0,0,"435"
"1419900",5.5,90,6,3639,"10","74",0,0,0,0,"2467"
"1431497",4.5,90,4,3665,"7","74",0,0,0,0,"268"
"1439226",6,90,15,3686,"11","62",0,0,0,0,"1833"
"1439228",4,90,11,3689,"37","74",0,0,0,0,"1093"
"1458675",3.5,90,15,3736,"11","48",0,0,0,0,"2421"
"1466513",3,90,5,3759,"17","74",0,0,0,0,"2083"
"1470369",7.5,90,15,3762,"19","56",0,0,0,0,"335"
"1478029",9,90,9,3783,"9","62",0,0,0,0,"2024"
"1497600",5.5,90,15,3830,"11","74",0,0,0,0,"1379"
"1497603",6,90,15,3834,"38","74",0,0,0,0,"1099"
"1524789",2.5,90,12,3901,"9","74",0,0,0,0,"2331"
"1524791",5.5,90,15,3906,"12","61",0,0,0,0,"2030"
"1544184",3.5,90,15,3954,"38","74",0,0,0,0,"2473"
"1579180",4.5,90,12,4048,"7","74",0,0,0,0,"658"
"1583051",3.5,90,15,4051,"13","74",0,0,0,0,"1103"
"1590865",3.5,90,15,4072,"18","62",0,0,0,0,"800"
"1594723",13,90,7,4089,"31","57",0,0,0,0,"2091"
"1606294",5.5,90,15,4116,"9","74",0,0,0,0,"1327"
"1606296",6.5,90,15,4119,"29","74",0,0,0,0,"710"
"1617987",7,90,14,4145,"11","74",0,0,0,0,"2203"
"1625714",6,90,15,4167,"24","58",0,0,0,0,"2477"
"1645039",3.5,90,15,4214,"9","74",0,0,0,0,"1385"
"1645041",3.5,90,15,4218,"37","53",0,0,0,0,"2479"
"1656552",4,90,8,4243,"39","60",0,0,0,0,"1331"
"1664279",3.5,90,15,4261,"29","74",0,0,0,0,"2481"
