"name","ttime","heading","connected.barges","birthday","origin","destination","link1tt","link2tt","link3tt","link4tt","id"
"18040",4.5,90,15,18,"38","74",0,0,0,0,"636"
"25858",5,90,12,36,"37","73",0,0,0,0,"1555"
"37479",6.5,90,11,65,"10","74",0,0,0,0,"2008"
"56882",4.5,90,15,112,"28","74",0,0,0,0,"2051"
"64620",5.5,90,15,137,"23","69",0,0,0,0,"2427"
"76138",6,90,15,162,"5","74",0,0,0,0,"2387"
"83950",8,90,15,184,"19","74",0,0,0,0,"638"
"91628",5,90,15,207,"22","74",0,0,0,0,"230"
"111121",4.5,90,15,254,"37","74",0,0,0,0,"2307"
"130422",4,90,9,304,"6","74",0,0,0,0,"2249"
"138195",6.5,90,15,329,"9","74",0,0,0,0,"1317"
"157392",7,90,11,372,"28","74",0,0,0,0,"1049"
"157393",6.5,90,15,373,"37","71",0,0,0,0,"1634"
"165221",6.5,90,12,393,"28","74",0,0,0,0,"2251"
"165223",5,90,15,398,"14","74",0,0,0,0,"640"
"196330",9,90,13,470,"30","68",0,0,0,0,"2014"
"219439",7,90,11,532,"36","74",0,0,0,0,"2309"
"219440",9,90,15,535,"19","74",0,0,0,0,"2053"
"223356",8.5,90,15,543,"12","74",0,0,0,0,"1051"
"238872",5.5,90,15,581,"2","74",0,0,0,0,"232"
"258321",9.5,90,10,631,"9","74",0,0,0,0,"1852"
"269904",6,90,15,662,"12","74",0,0,0,0,"1940"
"293058",5.5,90,15,723,"16","74",0,0,0,0,"2431"
"296880",5.5,90,7,733,"10","74",0,0,0,0,"452"
"296883",4.5,90,15,738,"39","74",0,0,0,0,"1367"
"327780",3.5,90,9,819,"3","74",0,0,0,0,"1244"
"350938",4,90,11,878,"55","74",0,0,0,0,"1321"
"350939",7.5,90,15,879,"3","74",0,0,0,0,"2393"
"354801",6,90,15,883,"20","74",0,0,0,0,"2057"
"381965",5,90,15,951,"18","74",0,0,0,0,"1053"
"385854",5,90,15,968,"11","74",0,0,0,0,"250"
"397494",5.5,90,15,998,"38","68",0,0,0,0,"642"
"409003",5.5,90,3,1024,"6","74",0,0,0,0,"2199"
"409005",5,90,15,1027,"28","68",0,0,0,0,"1784"
"416744",7,90,3,1045,"49","74",0,0,0,0,"1952"
"416745",4.5,90,15,1048,"10","74",0,0,0,0,"2059"
"436079",4.5,90,15,1095,"56","71",0,0,0,0,"1642"
"455346",4.5,90,15,1147,"3","74",0,0,0,0,"383"
"474633",4.5,90,15,1190,"29","74",0,0,0,0,"1057"
"474635",8.5,90,15,1193,"13","74",0,0,0,0,"2441"
"517304",4.5,90,12,1302,"9","74",0,0,0,0,"414"
"521165",5,90,9,1310,"14","74",0,0,0,0,"2311"
"521166",7,90,9,1316,"13","74",0,0,0,0,"1061"
"528919",6,90,15,1335,"6","68",0,0,0,0,"252"
"540617",5.5,90,15,1360,"6","74",0,0,0,0,"317"
